Type,Depth,Magnitude,ID,Latitude,Longitude,Dates
Earthquake,25.0,5.8,ISCGEM796595,-18.966,-173.545,1970-04-11 06:21:18
Earthquake,22.5,6.9,ISCGEM796629,15.136,122.064,1970-04-12 04:01:46
Earthquake,19.1,5.7,ISCGEM796632,15.263,122.063,1970-04-12 04:16:57
Earthquake,22.5,5.6,ISCGEM796640,15.164,122.443,1970-04-12 05:18:09
Earthquake,25.0,5.8,ISCGEMSUP796734,-21.08,-174.311,1970-04-14 13:46:30
Earthquake,10.0,5.7,ISCGEM796738,-33.308,19.486,1970-04-14 19:08:19
Earthquake,25.0,6.2,ISCGEM796759,15.219,122.624,1970-04-15 13:14:25
Earthquake,25.0,6.0,ISCGEM796780,34.579,141.629,1970-04-16 01:55:57
Earthquake,15.0,6.7,ISCGEM796787,59.702,-142.683,1970-04-16 05:33:21
Earthquake,97.9,5.6,ISCGEM796868,59.804,-152.78,1970-04-18 08:50:41
Earthquake,28.3,6.1,ISCGEM796897,42.928,147.232,1970-04-18 23:25:35
Earthquake,15.0,5.9,ISCGEM796899,59.571,-142.807,1970-04-19 01:15:48
Earthquake,18.4,6.1,ISCGEM796915,38.972,29.753,1970-04-19 13:29:38
Earthquake,17.5,6.0,ISCGEM796918,38.944,29.747,1970-04-19 13:47:35
Earthquake,238.7,6.6,ISCGEM796948,-18.715,169.318,1970-04-20 10:39:13
Earthquake,25.0,5.8,ISCGEM796971,-9.971,119.065,1970-04-20 21:43:00
Earthquake,15.0,5.6,ISCGEM797043,-11.437,119.922,1970-04-22 11:38:02
Earthquake,20.0,5.7,ISCGEM797068,39.071,28.808,1970-04-23 09:01:27
Earthquake,33.1,6.0,ISCGEM797199,52.967,171.366,1970-04-26 14:20:31
Earthquake,15.0,5.8,ISCGEM797254,-8.044,156.373,1970-04-28 00:29:24
Earthquake,15.0,5.7,ISCGEM797255,-8.025,156.511,1970-04-28 01:12:17
Earthquake,45.2,5.6,ISCGEM797293,43.217,146.616,1970-04-29 05:55:02
Earthquake,35.0,6.6,ISCGEM797298,14.425,-92.847,1970-04-29 11:22:37
Earthquake,35.0,7.3,ISCGEM797311,14.52,-92.653,1970-04-29 14:01:35
Earthquake,20.0,5.9,ISCGEM797324,-55.288,-124.27,1970-04-29 18:01:28
Earthquake,35.0,5.8,ISCGEM797337,14.76,-93.413,1970-04-29 21:20:27
Earthquake,35.0,6.6,ISCGEM797367,14.545,-93.254,1970-04-30 08:33:02
Earthquake,35.0,6.0,ISCGEM797382,14.326,-93.373,1970-04-30 12:51:39
Earthquake,35.0,5.8,ISCGEM797384,14.635,-93.393,1970-04-30 13:21:07
Earthquake,32.4,5.9,ISCGEM795006,15.716,121.695,1970-05-01 03:22:15
Earthquake,35.0,5.8,ISCGEM795028,14.466,-93.312,1970-05-01 08:35:24
Earthquake,35.0,5.9,ISCGEM795079,14.499,-93.689,1970-05-02 02:06:57
Earthquake,545.0,5.6,ISCGEMSUP795134,-6.816,125.34,1970-05-03 05:14:38
Earthquake,20.0,6.1,ISCGEM795204,-41.767,79.876,1970-05-04 18:53:20
Earthquake,180.0,6.2,ISCGEM795428,-4.317,151.837,1970-05-09 18:00:48
Earthquake,605.0,6.1,ISCGEM795461,18.586,145.303,1970-05-10 20:05:17
Earthquake,15.0,5.6,ISCGEM795567,-3.53,145.239,1970-05-14 08:32:42
Earthquake,12.5,6.1,ISCGEM795568,43.078,47.131,1970-05-14 09:20:22
Earthquake,15.0,6.7,ISCGEM795586,43.191,47.14,1970-05-14 18:12:26
Earthquake,35.0,5.8,ISCGEM795625,14.228,-92.83,1970-05-15 09:44:45
Earthquake,7.0,6.3,ISCGEM795644,50.224,91.118,1970-05-15 17:13:13
Earthquake,60.0,5.7,ISCGEM795799,-5.116,152.296,1970-05-19 14:48:36
Earthquake,55.0,6.1,ISCGEM795832,-55.801,-28.148,1970-05-20 20:03:41
Earthquake,30.0,5.8,ISCGEMSUP795833,51.421,-178.606,1970-05-20 20:30:53
Earthquake,40.0,5.8,ISCGEMSUP795998,-57.45,-26.041,1970-05-25 22:45:34
Earthquake,390.0,7.1,ISCGEM796043,27.236,140.23,1970-05-27 12:05:07
Earthquake,10.0,5.9,ISCGEM796053,40.256,143.043,1970-05-27 19:05:37
Earthquake,15.0,6.2,ISCGEM796059,40.139,143.117,1970-05-27 22:35:47
Earthquake,30.0,6.0,ISCGEM796061,40.267,143.095,1970-05-27 23:56:40
Earthquake,70.0,5.6,ISCGEM796096,43.873,147.061,1970-05-29 04:31:03
Earthquake,10.0,6.0,ISCGEM796097,-14.978,-173.427,1970-05-29 05:14:36
Earthquake,55.0,6.3,ISCGEM796108,-11.591,166.411,1970-05-29 19:02:21
Earthquake,106.5,5.8,ISCGEM796137,12.233,124.592,1970-05-30 13:16:29
Earthquake,45.0,7.9,ISCGEM796163,-9.183,-78.737,1970-05-31 20:23:29
Earthquake,50.6,6.1,ISCGEM796165,-9.975,-78.352,1970-05-31 20:45:52
Earthquake,50.3,5.6,ISCGEM796169,-10.258,-78.614,1970-05-31 21:48:05
Earthquake,45.4,6.2,ISCGEMSUP794187,-9.302,-79.092,1970-06-01 01:36:11
Earthquake,49.4,5.8,ISCGEM794194,-10.169,-78.616,1970-06-01 02:45:21
Earthquake,48.0,5.7,ISCGEM794197,-10.206,-78.748,1970-06-01 04:44:48
Earthquake,10.0,5.8,ISCGEM794213,5.83,-82.627,1970-06-01 17:44:17
Earthquake,56.7,5.7,ISCGEM794224,-9.777,-78.772,1970-06-02 01:37:24
Earthquake,54.9,6.4,ISCGEM794284,-9.956,-78.536,1970-06-04 04:09:27
Earthquake,15.0,6.3,ISCGEM794309,42.51,78.691,1970-06-05 04:53:08
Earthquake,10.0,5.7,ISCGEM794319,63.322,146.147,1970-06-05 10:31:52
Earthquake,41.1,5.6,ISCGEM794329,52.161,159.499,1970-06-05 22:40:25
Earthquake,25.0,5.9,ISCGEM794434,-15.764,-172.872,1970-06-09 10:55:01
Earthquake,45.0,6.0,ISCGEM794484,44.859,149.53,1970-06-10 16:17:49
Earthquake,110.6,6.6,ISCGEMSUP794500,-24.418,-68.413,1970-06-11 06:02:56
Earthquake,15.0,7.3,ISCGEM794513,-59.232,158.902,1970-06-11 16:46:34
Earthquake,20.0,5.6,ISCGEM794528,56.624,-152.225,1970-06-12 04:54:32
Earthquake,45.0,5.9,ISCGEM794533,-2.927,139.129,1970-06-12 08:06:20
Earthquake,15.0,7.0,ISCGEM794565,-52.028,-74.07,1970-06-14 00:00:11
Earthquake,10.0,7.2,ISCGEM794605,-54.476,-64.499,1970-06-15 11:14:51
Earthquake,25.0,5.8,ISCGEM794621,5.193,-82.682,1970-06-16 05:10:35
Earthquake,108.6,6.0,ISCGEMSUP794653,-16.015,-71.724,1970-06-17 04:44:23
Earthquake,10.0,5.8,ISCGEM794684,-61.376,160.668,1970-06-18 06:39:01
Earthquake,60.0,6.5,ISCGEM794705,-22.261,-70.276,1970-06-19 10:56:16
Earthquake,10.0,6.2,ISCGEM794709,15.428,-45.907,1970-06-19 14:25:18
Earthquake,25.0,5.6,ISCGEM794784,55.031,-156.639,1970-06-22 14:39:30
Earthquake,30.3,6.0,ISCGEM794790,43.343,147.551,1970-06-22 21:33:33
Earthquake,15.0,5.8,ISCGEM794822,51.591,-131.325,1970-06-24 07:30:29
Earthquake,18.3,7.4,ISCGEM794827,51.692,-131.055,1970-06-24 13:09:13
Earthquake,45.0,6.2,ISCGEM794847,-7.833,158.804,1970-06-25 05:13:57
Earthquake,64.5,5.7,ISCGEM794897,-9.987,-78.634,1970-06-27 09:45:29
Earthquake,98.4,5.6,ISCGEM794899,4.131,126.215,1970-06-27 13:13:02
Earthquake,85.8,6.6,ISCGEM794912,-8.683,124.0,1970-06-28 01:30:18
Earthquake,45.0,5.5,ISCGEM794923,53.466,160.309,1970-06-28 11:01:57
Earthquake,605.1,6.4,ISCGEM794924,-21.678,-179.392,1970-06-28 11:09:53
Earthquake,55.0,5.6,ISCGEM794967,-9.197,-79.148,1970-06-30 06:21:05
Earthquake,35.0,5.6,ISCGEM793379,2.067,126.439,1970-07-01 06:27:13
Earthquake,52.0,6.0,ISCGEM793406,-10.125,-78.543,1970-07-02 00:45:02
Earthquake,10.0,6.1,ISCGEM793407,-51.015,139.266,1970-07-02 00:56:14
Earthquake,45.0,5.8,ISCGEM793517,7.382,126.84,1970-07-05 14:12:17
Earthquake,143.0,6.1,ISCGEM793579,17.901,-64.638,1970-07-08 04:49:11
Earthquake,25.5,5.7,ISCGEM793610,43.81,148.399,1970-07-09 11:24:38
Earthquake,25.1,6.1,ISCGEM793612,43.721,148.421,1970-07-09 12:11:57
Earthquake,84.8,5.8,ISCGEM793665,13.938,120.357,1970-07-10 21:06:40
Earthquake,78.2,5.8,ISCGEM793704,10.769,125.387,1970-07-12 09:18:05
Earthquake,20.0,6.1,ISCGEM793800,-19.006,-173.459,1970-07-16 21:17:45
Earthquake,35.0,6.3,ISCGEM793837,-22.137,-174.647,1970-07-17 20:04:49
Earthquake,35.0,6.1,ISCGEM793841,51.329,-178.508,1970-07-18 01:48:39
Earthquake,20.0,6.2,ISCGEM793870,-4.056,152.156,1970-07-19 09:22:44
Earthquake,80.0,5.6,ISCGEM793965,-15.834,-173.514,1970-07-23 15:45:14
Earthquake,45.0,7.0,ISCGEM794013,32.053,131.782,1970-07-25 22:41:14
Earthquake,45.0,6.2,ISCGEM794034,32.158,131.873,1970-07-26 07:10:39
Earthquake,95.0,6.3,ISCGEM794062,-37.881,177.546,1970-07-27 12:31:21
Earthquake,14.7,6.0,ISCGEM794098,39.802,77.679,1970-07-29 05:50:58
Earthquake,76.1,7.0,ISCGEM794100,25.977,95.34,1970-07-29 10:16:22
Earthquake,15.0,6.7,ISCGEM794114,37.733,55.885,1970-07-30 00:52:21
Earthquake,15.0,6.6,ISCGEM794121,14.248,51.995,1970-07-30 04:58:44
Earthquake,644.8,8.0,ISCGEM794176,-1.597,-72.532,1970-07-31 17:08:05
Earthquake,90.0,5.7,ISCGEM792513,-15.922,-173.823,1970-08-03 00:33:52
Earthquake,50.0,5.9,ISCGEM792521,-7.927,158.7,1970-08-03 07:01:11
Earthquake,62.8,5.6,ISCGEM792530,2.644,97.867,1970-08-03 22:30:06
Earthquake,73.5,5.8,ISCGEM792564,-9.241,-79.09,1970-08-05 05:25:59
Earthquake,556.4,6.1,ISCGEM792622,-17.853,-178.109,1970-08-07 07:51:13
Earthquake,35.0,6.0,ISCGEM792675,1.1,126.177,1970-08-08 21:04:09
Earthquake,45.0,6.4,ISCGEM792729,-13.856,166.677,1970-08-10 15:15:22
Earthquake,13.2,6.3,ISCGEM792739,-1.119,-13.887,1970-08-11 03:48:52
Earthquake,45.0,6.9,ISCGEM792753,-14.057,166.657,1970-08-11 10:22:25
Earthquake,20.0,5.7,ISCGEM792780,-60.571,-25.255,1970-08-11 20:10:52
Earthquake,45.0,6.0,ISCGEM792786,-13.909,166.651,1970-08-12 00:40:45
Earthquake,45.0,6.5,ISCGEM792789,-13.871,166.721,1970-08-12 01:39:38
Earthquake,60.0,6.5,ISCGEM792811,11.892,-86.63,1970-08-12 09:24:16
Earthquake,60.0,5.6,ISCGEM792813,12.022,-86.683,1970-08-12 10:24:28
Earthquake,99.1,5.8,ISCGEM792844,-8.991,117.933,1970-08-13 04:22:37
Earthquake,574.1,5.9,ISCGEM792982,4.521,123.113,1970-08-18 16:52:27
Earthquake,25.0,6.0,ISCGEM792985,60.538,-145.537,1970-08-18 17:52:08
Earthquake,35.0,5.8,ISCGEM792996,-10.526,161.549,1970-08-19 02:11:11
Earthquake,10.0,6.4,ISCGEM793157,-56.343,-142.65,1970-08-24 12:30:18
Earthquake,45.0,5.9,ISCGEM793215,18.051,120.486,1970-08-26 15:11:55
Earthquake,10.0,6.0,ISCGEM793243,-15.223,-173.298,1970-08-27 16:22:24
Earthquake,15.0,5.9,ISCGEM793245,15.374,-95.758,1970-08-27 19:44:41
Earthquake,60.0,6.5,ISCGEM793250,-4.668,153.137,1970-08-28 01:02:47
Earthquake,55.0,5.9,ISCGEM793262,-33.802,-179.615,1970-08-28 10:06:05
Earthquake,15.0,5.6,ISCGEM793304,51.03,135.347,1970-08-29 14:59:21
Earthquake,35.0,5.8,ISCGEM793314,52.19,159.409,1970-08-30 00:38:42
Earthquake,647.6,7.3,ISCGEM793336,52.301,151.613,1970-08-30 17:46:10
Earthquake,25.0,6.6,ISCGEM791596,17.717,147.629,1970-09-01 05:11:15
Earthquake,25.0,6.1,ISCGEM791667,-16.904,167.874,1970-09-03 09:32:22
Earthquake,580.6,6.5,ISCGEM791744,52.224,151.521,1970-09-05 07:52:30
Earthquake,10.0,5.9,ISCGEM791890,-50.206,-114.136,1970-09-11 01:04:13
Earthquake,48.6,6.4,ISCGEM791993,38.751,142.321,1970-09-14 09:44:55
Earthquake,20.0,5.7,ISCGEM792002,-34.023,-72.294,1970-09-14 15:36:50
Earthquake,20.0,5.8,ISCGEM792025,8.821,127.256,1970-09-15 10:55:18
Earthquake,45.0,6.0,ISCGEM792044,13.124,144.537,1970-09-16 01:49:21
Earthquake,25.0,5.7,ISCGEM792158,-33.516,-71.908,1970-09-19 06:37:29
Earthquake,35.0,6.4,ISCGEM792259,-6.45,154.61,1970-09-23 12:04:55
Earthquake,35.0,6.1,ISCGEM792274,-6.525,154.697,1970-09-23 23:11:59
Earthquake,20.0,5.7,ISCGEM792289,54.573,162.738,1970-09-24 16:44:40
Earthquake,15.0,6.6,ISCGEM792329,6.214,-77.488,1970-09-26 12:02:33
Earthquake,15.0,5.8,ISCGEM792331,6.239,-77.476,1970-09-26 14:57:03
Earthquake,15.0,6.5,ISCGEM792345,6.375,-77.438,1970-09-27 03:38:39
Earthquake,101.1,5.7,ISCGEM792382,-56.276,-27.421,1970-09-28 07:01:06
Earthquake,120.1,5.6,ISCGEM792393,53.251,158.82,1970-09-28 17:22:13
Earthquake,60.0,6.3,ISCGEM792410,-13.509,166.602,1970-09-29 06:03:28
Earthquake,30.0,6.0,ISCGEM792436,20.73,122.003,1970-09-30 09:52:24
Earthquake,35.0,6.0,ISCGEM790727,-6.821,155.007,1970-10-02 06:15:32
Earthquake,25.0,5.6,ISCGEM790734,-29.174,-176.753,1970-10-02 09:40:17
Earthquake,80.0,5.8,ISCGEM790806,-6.809,130.481,1970-10-04 16:56:53
Earthquake,35.3,5.8,ISCGEM790906,53.828,160.351,1970-10-08 04:53:21
Earthquake,30.0,5.9,ISCGEM790929,43.758,147.511,1970-10-08 23:36:13
Earthquake,15.0,6.3,ISCGEM790976,-3.457,86.146,1970-10-10 08:53:03
Earthquake,25.0,6.3,ISCGEM790988,-31.915,-177.896,1970-10-10 21:59:43
Earthquake,25.0,6.5,ISCGEM790994,-32.003,-178.011,1970-10-11 03:16:50
Earthquake,25.0,6.2,ISCGEM791005,-32.049,-177.898,1970-10-11 05:38:07
Earthquake,135.0,5.8,ISCGEM791069,-4.2,143.091,1970-10-13 18:53:32
Earthquake,32.3,5.7,ISCGEM791104,43.276,148.115,1970-10-14 16:00:34
Earthquake,32.5,6.4,ISCGEM791107,43.424,147.932,1970-10-14 18:15:39
Earthquake,35.0,6.1,ISCGEM791116,43.489,147.11,1970-10-14 21:14:01
Earthquake,15.0,6.2,ISCGEM791152,39.237,140.718,1970-10-16 05:26:13
Earthquake,15.0,5.6,ISCGEM791295,74.697,8.694,1970-10-21 08:14:13
Earthquake,10.0,5.6,ISCGEM791328,-36.36,-97.337,1970-10-22 06:13:59
Earthquake,10.0,5.7,ISCGEM791347,-36.533,-97.292,1970-10-23 11:01:27
Earthquake,15.0,5.8,ISCGEM791406,-13.666,66.374,1970-10-25 12:00:35
Earthquake,25.4,6.4,ISCGEM791408,9.131,93.926,1970-10-25 15:09:51
Earthquake,15.0,5.7,ISCGEM791458,79.744,2.675,1970-10-26 20:53:32
Earthquake,20.0,6.0,ISCGEMSUP791511,-41.361,80.434,1970-10-29 02:23:23
Earthquake,60.0,6.9,ISCGEM791579,-4.999,145.396,1970-10-31 17:53:14
Earthquake,25.0,5.9,ISCGEM789734,-59.661,-26.54,1970-11-01 13:14:14
Earthquake,76.5,5.7,ISCGEM789808,61.981,-151.024,1970-11-03 02:30:13
Earthquake,32.5,5.6,ISCGEM789840,18.333,120.792,1970-11-03 15:12:12
Earthquake,10.0,5.8,ISCGEM789908,6.813,-82.609,1970-11-05 13:11:51
Earthquake,32.5,5.6,ISCGEM789983,18.477,120.837,1970-11-07 23:18:23
Earthquake,40.0,6.1,ISCGEM789999,9.066,126.421,1970-11-08 14:58:58
Earthquake,35.0,6.7,ISCGEM790008,-3.428,135.544,1970-11-08 22:35:48
Earthquake,98.1,5.5,ISCGEM790042,29.477,56.714,1970-11-09 17:41:43
Earthquake,25.0,5.6,ISCGEM790072,-31.958,-178.149,1970-11-10 13:47:33
Earthquake,15.0,6.3,ISCGEM790114,-5.135,145.077,1970-11-12 06:07:17
Earthquake,35.6,5.8,ISCGEM790149,-22.126,-69.957,1970-11-13 00:09:01
Earthquake,13.5,6.5,ISCGEM790180,12.081,123.863,1970-11-13 14:16:23
Earthquake,80.0,5.8,ISCGEM790199,12.708,143.227,1970-11-14 04:51:37
Earthquake,29.5,6.2,ISCGEM790201,22.78,121.349,1970-11-14 07:58:21
Earthquake,50.0,5.8,ISCGEM790254,-6.08,148.591,1970-11-16 06:44:19
Earthquake,15.0,5.6,ISCGEM790274,-1.019,126.814,1970-11-16 21:32:58
Earthquake,15.0,5.9,ISCGEM790313,35.29,-35.796,1970-11-18 12:23:17
Earthquake,577.3,5.7,ISCGEM790316,-21.723,175.408,1970-11-18 16:43:15
Earthquake,10.0,6.0,ISCGEM790319,-28.871,-112.701,1970-11-18 20:10:57
Earthquake,25.0,5.6,ISCGEM790396,28.15,142.61,1970-11-20 13:46:53
Earthquake,35.0,5.9,ISCGEM790397,43.411,146.997,1970-11-20 13:48:24
Earthquake,125.0,5.6,ISCGEM790414,2.199,128.322,1970-11-21 02:51:07
Earthquake,62.8,5.8,ISCGEM790430,15.045,120.047,1970-11-21 12:19:43
Earthquake,81.7,5.6,ISCGEM790458,18.35,146.034,1970-11-22 11:54:00
Earthquake,125.0,5.6,ISCGEM790497,47.328,152.556,1970-11-24 05:06:41
Earthquake,25.0,5.7,ISCGEM790538,-2.02,134.169,1970-11-25 18:57:46
Earthquake,10.0,5.9,ISCGEM790550,43.489,-128.038,1970-11-26 03:11:41
Earthquake,55.0,5.7,ISCGEM790590,24.336,122.426,1970-11-27 09:39:24
Earthquake,15.0,5.7,ISCGEMSUP790607,-0.972,126.791,1970-11-28 00:56:06
Earthquake,44.9,5.9,ISCGEM790625,-21.092,-69.797,1970-11-28 11:08:45
Earthquake,45.2,6.0,ISCGEMSUP790629,-21.019,-69.86,1970-11-28 14:45:34
Earthquake,125.0,6.0,ISCGEM790633,-4.164,142.904,1970-11-28 20:22:53
Earthquake,20.0,6.4,ISCGEM790645,-11.803,-13.97,1970-11-29 06:01:19
Earthquake,20.0,5.6,ISCGEM788789,-5.905,152.619,1970-12-01 12:49:18
Earthquake,10.0,6.2,ISCGEM788793,-10.974,163.362,1970-12-01 18:14:38
Earthquake,25.0,6.0,ISCGEM788799,51.289,-175.348,1970-12-01 21:09:37
Earthquake,30.0,5.6,ISCGEM788802,-15.589,-172.933,1970-12-01 22:01:55
Earthquake,30.0,5.7,ISCGEM788811,51.385,-175.389,1970-12-02 02:34:58
Earthquake,30.0,7.0,ISCGEM788837,-11.154,163.377,1970-12-02 15:54:22
Earthquake,24.1,5.7,ISCGEM788858,7.323,-76.025,1970-12-03 04:59:53
Earthquake,25.0,5.8,ISCGEM788860,-1.015,126.749,1970-12-03 07:02:48
Earthquake,39.2,6.5,ISCGEM788901,-23.222,-69.988,1970-12-04 17:08:50
Earthquake,140.0,5.8,ISCGEM788926,-6.4,129.995,1970-12-05 22:30:22
Earthquake,140.0,5.6,ISCGEM788940,-6.267,130.077,1970-12-06 04:10:41
Earthquake,40.0,6.5,ISCGEM788955,41.787,143.742,1970-12-06 20:20:52
Earthquake,184.6,6.7,ISCGEM788974,29.773,140.175,1970-12-07 21:35:22
Earthquake,50.7,6.5,ISCGEM789000,-30.838,-71.146,1970-12-08 19:30:08
Earthquake,10.0,5.7,ISCGEM789013,16.075,-99.531,1970-12-09 08:02:41
Earthquake,25.0,7.2,ISCGEM789028,-4.026,-80.542,1970-12-10 04:34:41
Earthquake,80.0,5.7,ISCGEM789041,52.887,-169.57,1970-12-10 10:15:12
Earthquake,35.8,5.6,ISCGEM789045,-4.093,-80.987,1970-12-10 11:37:43
Earthquake,115.0,5.7,ISCGEM789056,1.506,127.276,1970-12-10 20:05:36
Earthquake,38.0,5.7,ISCGEM789073,-4.104,-80.797,1970-12-11 10:24:37
Earthquake,407.6,5.6,ISCGEM789091,-20.812,-177.794,1970-12-12 01:10:42
Earthquake,15.0,5.9,ISCGEM789175,-1.436,-80.907,1970-12-14 07:32:52
Earthquake,180.0,5.8,ISCGEMSUP789208,-14.381,167.383,1970-12-15 15:24:38
Earthquake,20.0,5.7,ISCGEM789216,5.975,-77.501,1970-12-16 01:00:49
Earthquake,110.0,6.0,ISCGEMSUP789251,-56.167,-27.564,1970-12-17 08:42:22
Earthquake,527.7,5.8,ISCGEM789300,5.148,123.547,1970-12-18 23:50:15
Earthquake,42.3,6.2,ISCGEM789314,-1.542,99.885,1970-12-19 10:38:07
Earthquake,75.3,5.9,ISCGEMSUP789364,-9.098,116.393,1970-12-21 14:40:44
Earthquake,30.0,5.8,ISCGEM789419,12.43,143.027,1970-12-23 11:42:46
Earthquake,70.5,5.6,ISCGEM789432,-9.203,116.46,1970-12-24 01:49:56
Earthquake,101.6,5.9,ISCGEMSUP789448,15.92,-93.625,1970-12-24 08:00:36
Earthquake,15.0,5.9,ISCGEM789478,-0.394,-19.24,1970-12-25 12:53:36
Earthquake,55.0,6.6,ISCGEM789605,-5.242,153.52,1970-12-28 20:03:26
Earthquake,30.0,6.7,ISCGEM789614,-10.436,161.395,1970-12-29 02:26:08
Earthquake,35.0,5.9,ISCGEM789621,-3.974,-81.02,1970-12-29 08:01:59
Earthquake,88.4,5.6,ISCGEM789656,1.433,99.069,1970-12-30 08:11:11
Earthquake,35.0,6.0,ISCGEM787816,-4.19,141.183,1971-01-01 07:58:03
Earthquake,15.0,7.1,ISCGEM787884,-55.918,-2.668,1971-01-03 17:35:41
Earthquake,10.0,5.7,ISCGEM787894,-29.644,-111.835,1971-01-04 03:59:12
Earthquake,42.1,5.8,ISCGEM787912,34.53,137.151,1971-01-04 21:08:55
Earthquake,35.0,5.6,ISCGEM787945,36.374,141.231,1971-01-06 06:04:22
Earthquake,89.9,5.8,ISCGEM787968,52.282,-173.241,1971-01-07 02:49:59
Earthquake,35.0,6.2,ISCGEM787995,47.341,154.247,1971-01-08 14:45:31
Earthquake,30.0,7.7,ISCGEM788036,-3.184,139.722,1971-01-10 07:17:05
Earthquake,30.0,6.6,ISCGEM788053,-3.078,139.674,1971-01-10 10:45:07
Earthquake,30.0,6.0,ISCGEM788067,-3.337,139.757,1971-01-10 14:29:58
Earthquake,30.0,6.0,ISCGEM788076,-3.2,139.784,1971-01-10 16:07:48
Earthquake,30.0,6.2,ISCGEM788078,-3.5,140.095,1971-01-10 16:38:38
Earthquake,30.0,5.8,ISCGEM788086,-3.281,139.89,1971-01-10 19:13:38
Earthquake,30.0,5.9,ISCGEM788088,-3.106,139.594,1971-01-10 19:34:22
Earthquake,30.0,6.0,ISCGEM788103,-3.261,139.993,1971-01-10 22:14:39
Earthquake,30.0,5.7,ISCGEM788105,-3.298,139.834,1971-01-10 23:24:48
Earthquake,10.0,5.8,ISCGEM788179,9.829,138.284,1971-01-12 14:42:13
Earthquake,30.0,5.9,ISCGEM788180,-3.39,139.993,1971-01-12 14:57:12
Earthquake,30.0,5.9,ISCGEM788215,-3.092,139.575,1971-01-13 10:22:48
Earthquake,30.0,5.9,ISCGEM788259,-3.035,139.737,1971-01-14 18:07:23
Earthquake,70.0,5.9,ISCGEMSUP788303,-56.037,-27.657,1971-01-16 12:39:51
Earthquake,10.0,5.7,ISCGEM788340,1.058,125.843,1971-01-18 00:03:30
Earthquake,45.0,5.5,ISCGEM788345,41.611,142.75,1971-01-18 05:02:10
Earthquake,17.5,5.5,ISCGEM788348,1.054,125.855,1971-01-18 05:52:20
Earthquake,35.0,6.0,ISCGEM788372,23.757,-108.692,1971-01-19 03:16:56
Earthquake,20.0,5.8,ISCGEM788393,8.759,-79.18,1971-01-20 04:45:00
Earthquake,45.0,5.7,ISCGEM788422,-6.827,147.605,1971-01-21 06:17:30
Earthquake,173.2,5.5,ISCGEM788434,-17.229,-69.226,1971-01-21 13:23:10
Earthquake,241.1,5.6,ISCGEM788437,-7.893,122.684,1971-01-21 17:19:40
Earthquake,20.0,6.2,ISCGEM788524,-9.701,151.421,1971-01-25 00:18:25
Earthquake,35.0,6.4,ISCGEM788547,51.483,-177.846,1971-01-25 16:08:16
Earthquake,35.0,5.7,ISCGEM788596,51.727,-174.979,1971-01-26 19:32:07
Earthquake,105.0,5.6,ISCGEM788618,1.645,126.416,1971-01-27 16:05:51
Earthquake,535.6,6.9,ISCGEM788703,51.604,151.009,1971-01-29 21:58:05
Earthquake,35.0,6.1,ISCGEM786793,51.557,-173.044,1971-02-01 05:19:24
Earthquake,85.0,5.6,ISCGEM786840,-21.258,-175.433,1971-02-02 15:18:22
Earthquake,40.0,5.6,ISCGEM786869,17.914,147.046,1971-02-03 19:48:10
Earthquake,30.0,7.0,ISCGEM786889,0.653,98.711,1971-02-04 15:33:29
Earthquake,15.0,5.9,ISCGEM786908,51.62,-131.133,1971-02-05 07:33:27
Earthquake,15.0,5.9,ISCGEM786923,-49.935,-115.51,1971-02-06 01:30:32
Earthquake,20.0,5.9,ISCGEM786928,2.236,126.828,1971-02-06 08:17:48
Earthquake,25.0,5.8,ISCGEMSUP786932,47.019,154.145,1971-02-06 10:43:02
Earthquake,28.9,7.0,ISCGEM786954,51.409,-176.974,1971-02-07 02:29:30
Earthquake,25.0,5.9,ISCGEM786955,51.145,-177.086,1971-02-07 02:42:03
Earthquake,25.0,5.6,ISCGEM786957,51.162,-176.975,1971-02-07 02:53:09
Earthquake,12.5,7.0,ISCGEM787022,-63.398,-61.377,1971-02-08 21:04:20
Earthquake,8.95,6.6,CI3347678,34.416,-118.37,1971-02-09 14:00:42
Earthquake,6.0,5.8,CI3360255,34.416,-118.37,1971-02-09 14:01:12
Earthquake,6.0,5.8,CI3360245,34.416,-118.37,1971-02-09 14:02:46
Earthquake,128.4,5.8,ISCGEM787339,-6.369,146.457,1971-02-12 19:06:56
Earthquake,65.0,5.5,ISCGEM787343,1.393,121.187,1971-02-12 23:33:19
Earthquake,110.0,5.7,ISCGEM787364,-6.127,146.248,1971-02-13 22:09:41
Earthquake,18.5,5.8,ISCGEM787393,36.565,55.762,1971-02-14 16:27:35
Earthquake,587.2,6.5,ISCGEM787413,-25.204,178.405,1971-02-15 07:51:03
Earthquake,30.0,5.8,ISCGEM787446,24.112,122.238,1971-02-16 14:26:10
Earthquake,28.4,5.7,ISCGEM787485,-36.775,-73.276,1971-02-18 07:47:30
Earthquake,183.7,6.9,ISCGEM787582,-23.804,-67.151,1971-02-21 10:35:22
Earthquake,10.0,5.6,ISCGEM787639,39.639,27.379,1971-02-23 19:41:25
Earthquake,85.0,5.8,ISCGEM787701,5.89,126.715,1971-02-25 14:36:02
Earthquake,19.2,5.6,ISCGEM787709,37.159,138.374,1971-02-25 19:27:52
Earthquake,30.0,5.7,ISCGEM787713,3.274,95.86,1971-02-25 22:14:19
Earthquake,98.4,6.0,ISCGEM787722,-10.452,161.423,1971-02-26 04:55:51
